Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x3][0x39],9 [0x6][0xc],10 [0x6][0x10],11 [0x6][0x14],12 [0x6][0x18],13 [0x6][0x1c],14 [0x6][0x20],15 [0x6][0x24],16 [0x6][0x28],17 [0x6][0x2c],18 [0x5][0x34],19 [0x3][0x3a]
1636,3,"여신을 쓰러뜨린 자","극 소피아 토벌전에서 여신 소피아 토벌",10,0,0,317,1,14,20042,0,0,0,0,0,0,0,0,17,1
1637,42,"젤파톨 탐험가","젤파톨을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,313,0,0,0,0,0,0,0,0,0,1
1638,45,"구브라 환상도서관을 또다시 탐험한 자","구브라 환상도서관(어려움)을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,311,0,0,0,0,0,0,0,0,10,1
1639,4,"천동의 기공성을 제패한 자: 1단계","기공성 알렉산더: 천동편 완료",5,0,0,2651,1,1,511,1,0,0,0,0,0,0,0,0,1
1640,4,"천동의 기공성을 제패한 자: 2단계","기공성 알렉산더: 천동편 5회 완료",10,0,0,2651,1,1,511,5,0,0,0,0,0,0,0,0,1
1641,4,"천동의 기공성을 제패한 자: 3단계","기공성 알렉산더: 천동편 10회 완료",20,0,0,2651,1,1,511,10,0,0,0,0,0,0,0,0,1
1642,4,"천동의 기공성을 완벽히 제패한 자: 1단계","기공성 알렉산더: 천동편(영웅) 완료",5,0,0,2651,1,1,512,1,0,0,0,0,0,0,0,0,1
1643,4,"천동의 기공성을 완벽히 제패한 자: 2단계","기공성 알렉산더: 천동편(영웅) 5회 완료",10,0,0,2651,1,1,512,5,0,0,0,0,0,0,0,0,1
1644,4,"천동의 기공성을 완벽히 제패한 자: 3단계","기공성 알렉산더: 천동편(영웅) 10회 완료",20,0,0,2651,1,1,512,10,0,0,0,0,0,0,0,0,1
1645,45,"천동의 기공성에 도전한 자: 1단계","기공성 알렉산더: 천동편에 도전하여 제1단계의 모든 지역 발견",10,0,0,1001,1,8,326,0,0,0,0,0,0,0,0,26,1
1646,45,"천동의 기공성에 도전한 자: 2단계","기공성 알렉산더: 천동편에 도전하여 제2단계의 모든 지역 발견",10,0,0,1001,1,8,328,0,0,0,0,0,0,0,0,27,1
1647,45,"천동의 기공성에 도전한 자: 3단계","기공성 알렉산더: 천동편에 도전하여 제3단계의 모든 지역 발견",10,0,0,1001,1,8,330,0,0,0,0,0,0,0,0,28,1
1648,11,"쿠로의 동료: 1단계","쿠로의 공상 수첩 보상 1회 획득",5,0,0,25987,1,1,532,1,0,0,0,0,0,0,0,161,1
1649,11,"쿠로의 동료: 2단계","쿠로의 공상 수첩 보상 5회 획득",5,317,0,25987,1,1,532,5,0,0,0,0,0,0,0,162,1
1650,11,"쿠로의 동료: 3단계","쿠로의 공상 수첩 보상 10회 획득",5,0,0,25987,1,1,532,10,0,0,0,0,0,0,0,163,1
1651,11,"쿠로의 동료: 4단계","쿠로의 공상 수첩 보상 20회 획득",5,0,0,25987,1,1,532,20,0,0,0,0,0,0,0,164,1
1652,11,"쿠로의 동료: 5단계","쿠로의 공상 수첩 보상 30회 획득",5,0,0,25987,1,1,532,30,0,0,0,0,0,0,0,165,1
1653,11,"쿠로의 동료: 6단계","쿠로의 공상 수첩 보상 40회 획득",5,0,0,25987,1,1,532,40,0,0,0,0,0,0,0,166,1
1654,11,"쿠로의 동료: 7단계","쿠로의 공상 수첩 보상 50회 획득",10,318,0,25987,1,1,532,50,0,0,0,0,0,0,0,167,1
1655,2,"망자의 궁전 탐색자: 6단계","망자의 궁전 B100 완료",10,319,0,28102,1,1,533,1,0,0,0,0,0,0,0,25,1
1656,2,"망자의 궁전 탐색자: 7단계","망자의 궁전 B150 완료",10,0,0,28102,1,1,534,1,0,0,0,0,0,0,0,26,1
1657,2,"망자의 궁전 탐색자: 8단계","망자의 궁전 B200 완료",20,0,0,28102,1,1,535,1,0,0,0,0,0,0,0,27,1
1658,19,"더욱 강화된 마기","킨나 장비 하나 이상 입수",10,320,0,39901,1,1,536,1,0,0,0,0,0,0,0,216,1
1659,2,"고독한 도전자: 1단계","단독으로 망자의 궁전 B1에 진입하여 B50 이후에서 점수 기록",10,0,0,28102,1,1,537,1,0,0,0,0,0,0,0,30,1
1660,2,"고독한 도전자: 2단계","단독으로 망자의 궁전 B1에 진입하여 B100 이후에서 점수 기록",10,321,0,28102,1,1,538,1,0,0,0,0,0,0,0,31,1
1661,2,"파묻힌 보물: 1단계","파묻힌 보물 발견",5,0,0,60035,1,1,539,1,0,0,0,0,0,0,0,35,1
1662,2,"파묻힌 보물: 2단계","파묻힌 보물 100회 발견",5,0,0,60035,1,1,539,100,0,0,0,0,0,0,0,36,1
1663,2,"파묻힌 보물: 3단계","파묻힌 보물 1,000회 발견",10,322,0,60035,1,1,539,1000,0,0,0,0,0,0,0,37,1
1664,2,"파묻힌 보물: 4단계","파묻힌 보물 5,000회 발견",20,0,0,60035,1,1,539,5000,0,0,0,0,0,0,0,38,1
1665,2,"보이지 않아도 알아요: 1단계","마토기: 보물 탐지를 쓰지 않고 파묻힌 보물 발견",10,0,0,60035,1,1,540,1,0,0,0,0,0,0,0,40,1
1666,2,"보이지 않아도 알아요: 2단계","마토기: 보물 탐지를 쓰지 않고 파묻힌 보물 100회 발견",20,323,0,60035,1,1,540,100,0,0,0,0,0,0,0,41,1
1667,19,"아니마 웨폰 - 벼려진 제후의 검과 벼려진 제후의 방패","벼려진 제후의 검과 벼려진 제후의 방패 입수",20,0,0,30545,1,24,67915,19,0,0,0,0,0,0,0,43,1
1668,19,"아니마 웨폰 - 벼려진 술탄의 주먹","벼려진 술탄의 주먹 입수",20,0,0,31113,1,24,67915,20,0,0,0,0,0,0,0,53,1
1669,19,"아니마 웨폰 - 벼려진 혈무제의 도끼","벼려진 혈무제의 도끼 입수",20,0,0,31517,1,24,67915,21,0,0,0,0,0,0,0,63,1
1670,19,"아니마 웨폰 - 벼려진 대영주의 삼지창","벼려진 대영주의 삼지창 입수",20,0,0,31917,1,24,67915,22,0,0,0,0,0,0,0,73,1
1671,19,"아니마 웨폰 - 벼려진 절대자의 활","벼려진 절대자의 활 입수",20,0,0,32312,1,24,67915,23,0,0,0,0,0,0,0,83,1
1672,19,"아니마 웨폰 - 벼려진 하얀 차르의 지팡이","벼려진 하얀 차르의 지팡이 입수",20,0,0,32693,1,24,67915,24,0,0,0,0,0,0,0,103,1
1673,19,"아니마 웨폰 - 벼려진 검은 칸의 지팡이","벼려진 검은 칸의 지팡이 입수",20,0,0,33061,1,24,67915,25,0,0,0,0,0,0,0,113,1
1674,19,"아니마 웨폰 - 벼려진 광분한 여왕의 책","벼려진 광분한 여왕의 책 입수",20,0,0,33554,1,24,67915,27,0,0,0,0,0,0,0,123,1
1675,19,"아니마 웨폰 - 벼려진 원로의 잠언","벼려진 원로의 잠언 입수",20,0,0,33555,1,24,67915,28,0,0,0,0,0,0,0,133,1
1676,19,"아니마 웨폰 - 벼려진 왕자의 갈퀴","벼려진 왕자의 갈퀴 입수",20,0,0,33899,1,24,67915,30,0,0,0,0,0,0,0,93,1
1677,19,"아니마 웨폰 - 벼려진 군주의 불꽃","벼려진 군주의 불꽃 입수",20,0,0,34673,1,24,67915,31,0,0,0,0,0,0,0,153,1
1678,19,"아니마 웨폰 - 벼려진 폭군의 단두검","벼려진 폭군의 단두검 입수",20,0,0,34272,1,24,67915,32,0,0,0,0,0,0,0,143,1
1679,19,"아니마 웨폰 - 벼려진 마지막 계승자의 천궁도","벼려진 마지막 계승자의 천궁도 입수",20,0,0,34872,1,24,67915,33,0,0,0,0,0,0,0,163,1
1680,35,"망자와 함께 잠들라","퀘스트 '망자와 함께 잠들라' 완료",10,324,0,26002,1,6,67924,0,0,0,0,0,0,0,0,204,1
1681,38,"사랑을 담아서","퀘스트 '발렌티온데이와 감사 표현' 완료",10,0,0,28727,1,6,67956,0,0,0,0,0,0,0,0,73,1
1682,38,"세 가희 응원단","퀘스트 '사랑스러운 공연과 프린세스데이' 완료",10,0,0,43645,1,6,67944,0,0,0,0,0,0,0,0,74,1
1683,38,"알 기수","퀘스트 '알 사냥 축제가 낳은 보석' 완료",10,0,0,25903,1,6,67959,0,0,0,0,0,0,0,0,75,1
1684,38,"골드 소서의 파티","퀘스트 '골드 소서의 대잔치' 완료",10,0,0,26173,1,6,67960,0,0,0,0,0,0,0,0,76,1
1685,3,"귀신을 쓰러뜨린 자","극 주르반 토벌전에 참가하여 주르반 처치",10,0,0,317,1,14,20044,0,0,0,0,0,0,0,0,18,1
1686,40,"바일사르 장성 탐험가","바일사르 장성을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,337,0,0,0,0,0,0,0,0,17,1
1687,45,"솜 알을 또다시 탐험한 자","솜 알(어려움)을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,350,0,0,0,0,0,0,0,0,29,1
1688,44,"둔 스카 탐험가","둔 스카를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,343,0,0,0,0,0,0,0,0,0,1
1689,4,"둔 스카를 제패한 자","둔 스카 공략",10,0,0,3069,1,14,30047,0,0,0,0,0,0,0,0,0,1
1690,35,"슬픔을 안고","퀘스트 '슬픔을 뒤로하고' 완료",10,340,0,26002,1,6,67891,0,0,0,0,0,0,0,0,46,1
1691,35,"숙명의 끝","퀘스트 '숙명의 끝' 완료",10,341,0,26002,1,6,67895,0,0,0,0,0,0,0,0,47,1
1692,35,"성 앙달림 신학원기: 제3장","퀘스트 '전쟁신이 이끈 성전' 완료",10,342,0,26002,1,6,67900,0,0,0,0,0,0,0,0,649,1
1693,35,"하루하루가 보물","퀘스트 '최고의 나날' 완료",10,343,0,26002,1,6,67908,0,0,0,0,0,0,0,0,650,1
1694,19,"봉황내의","봉황의 피리 입수",20,344,0,26039,1,6,67086,0,0,0,0,0,0,0,0,250,1
1695,19,"아니마 웨폰 - 에티르와 프리웬","에티르와 프리웬 입수",20,0,0,30551,1,24,67932,19,0,0,0,0,0,0,0,44,1
1696,19,"아니마 웨폰 - 니에펠","니에펠 입수",20,0,0,31119,1,24,67932,20,0,0,0,0,0,0,0,54,1
1697,19,"아니마 웨폰 - 미노스","미노스 입수",20,0,0,31523,1,24,67932,21,0,0,0,0,0,0,0,64,1
1698,19,"아니마 웨폰 - 아랴드바르","아랴드바르 입수",20,0,0,31923,1,24,67932,22,0,0,0,0,0,0,0,74,1
1699,19,"아니마 웨폰 - 테르판드로스","테르판드로스 입수",20,0,0,32318,1,24,67932,23,0,0,0,0,0,0,0,84,1
1700,19,"아니마 웨폰 - 신드리","신드리 입수",20,0,0,32699,1,24,67932,24,0,0,0,0,0,0,0,104,1
1701,19,"아니마 웨폰 - 칼라단다","칼라단다 입수",20,0,0,33068,1,24,67932,25,0,0,0,0,0,0,0,114,1
1702,19,"아니마 웨폰 - 미메시스","미메시스 입수",20,0,0,33566,1,24,67932,27,0,0,0,0,0,0,0,124,1
1703,19,"아니마 웨폰 - 아나바시스","아나바시스 입수",20,0,0,33567,1,24,67932,28,0,0,0,0,0,0,0,134,1
1704,19,"아니마 웨폰 - 산둥","산둥 입수",20,0,0,33905,1,24,67932,30,0,0,0,0,0,0,0,94,1
1705,19,"아니마 웨폰 - 데스록","데스록 입수",20,0,0,34679,1,24,67932,31,0,0,0,0,0,0,0,154,1
1706,19,"아니마 웨폰 - 크로노스","크로노스 입수",20,0,0,34278,1,24,67932,32,0,0,0,0,0,0,0,144,1
1707,19,"아니마 웨폰 - 카노푸스","카노푸스 입수",20,0,0,34878,1,24,67932,33,0,0,0,0,0,0,0,164,1
1708,19,"아니마 웨폰 - 에티르: 룩스와 프리웬: 룩스","에티르: 룩스와 프리웬: 룩스 입수",20,0,0,30552,1,24,67940,19,0,0,0,0,0,0,0,45,1
1709,19,"아니마 웨폰 - 니에펠: 룩스","니에펠: 룩스 입수",20,0,0,31120,1,24,67940,20,0,0,0,0,0,0,0,55,1
1710,19,"아니마 웨폰 - 미노스: 룩스","미노스: 룩스 입수",20,0,0,31524,1,24,67940,21,0,0,0,0,0,0,0,65,1
1711,19,"아니마 웨폰 - 아랴드바르: 룩스","아랴드바르: 룩스 입수",20,0,0,31924,1,24,67940,22,0,0,0,0,0,0,0,75,1
1712,19,"아니마 웨폰 - 테르판드로스: 룩스","테르판드로스: 룩스 입수",20,0,0,32319,1,24,67940,23,0,0,0,0,0,0,0,85,1
1713,19,"아니마 웨폰 - 신드리: 룩스","신드리: 룩스 입수",20,0,0,32700,1,24,67940,24,0,0,0,0,0,0,0,105,1
1714,19,"아니마 웨폰 - 칼라단다: 룩스","칼라단다: 룩스 입수",20,0,0,33069,1,24,67940,25,0,0,0,0,0,0,0,115,1
1715,19,"아니마 웨폰 - 미메시스: 룩스","미메시스: 룩스 입수",20,0,0,33568,1,24,67940,27,0,0,0,0,0,0,0,125,1
1716,19,"아니마 웨폰 - 아나바시스: 룩스","아나바시스: 룩스 입수",20,0,0,33569,1,24,67940,28,0,0,0,0,0,0,0,135,1
1717,19,"아니마 웨폰 - 산둥: 룩스","산둥: 룩스 입수",20,0,0,33906,1,24,67940,30,0,0,0,0,0,0,0,95,1
1718,19,"아니마 웨폰 - 데스록: 룩스","데스록: 룩스 입수",20,0,0,34680,1,24,67940,31,0,0,0,0,0,0,0,155,1
1719,19,"아니마 웨폰 - 크로노스: 룩스","크로노스: 룩스 입수",20,0,0,34279,1,24,67940,32,0,0,0,0,0,0,0,145,1
1720,19,"아니마 웨폰 - 카노푸스: 룩스","카노푸스: 룩스 입수",20,0,0,34879,1,24,67940,33,0,0,0,0,0,0,0,165,1
1721,24,"수첩을 애용하는 목수: 5단계","목수로 아이템을 320종류 제작하여 제작수첩에 기록 남기기",10,0,16958,1524,1,1,192,320,0,0,0,0,0,0,0,25,1
1722,25,"수첩을 애용하는 대장장이: 5단계","대장장이로 아이템을 380종류 제작하여 제작수첩에 기록 남기기",10,0,16959,1574,1,1,193,380,0,0,0,0,0,0,0,25,1
1723,26,"수첩을 애용하는 갑주제작사: 5단계","갑주제작사로 아이템을 300종류 제작하여 제작수첩에 기록 남기기",10,0,16960,1625,1,1,194,300,0,0,0,0,0,0,0,25,1
1724,27,"수첩을 애용하는 보석공예가: 5단계","보석공예가로 아이템을 550종류 제작하여 제작수첩에 기록 남기기",10,0,16961,1676,1,1,195,550,0,0,0,0,0,0,0,25,1
1725,28,"수첩을 애용하는 가죽공예가: 5단계","가죽공예가로 아이템을 420종류 제작하여 제작수첩에 기록 남기기",10,0,16962,1724,1,1,196,420,0,0,0,0,0,0,0,25,1
1726,29,"수첩을 애용하는 재봉사: 5단계","재봉사로 아이템을 470종류 제작하여 제작수첩에 기록 남기기",10,0,16963,1774,1,1,197,470,0,0,0,0,0,0,0,25,1
1727,30,"수첩을 애용하는 연금술사: 5단계","연금술사로 아이템을 270종류 제작하여 제작수첩에 기록 남기기",10,0,16964,1825,1,1,198,270,0,0,0,0,0,0,0,25,1
1728,31,"수첩을 애용하는 요리사: 5단계","요리사로 아이템을 190종류 제작하여 제작수첩에 기록 남기기",10,0,16965,1875,1,1,199,190,0,0,0,0,0,0,0,25,1
1729,32,"수첩을 애용하는 광부: 5단계","광부로 아이템을 150종류 채집하여 채집수첩에 기록 남기기",10,0,16966,1015,1,1,200,150,0,0,0,0,0,0,0,45,1
1730,33,"수첩을 애용하는 원예가: 5단계","원예가로 아이템을 230종류 채집하여 채집수첩에 기록 남기기",10,0,16967,1065,1,1,201,230,0,0,0,0,0,0,0,45,1
1731,34,"수첩을 애용하는 어부: 5단계","어부로 아이템을 460종류 채집하여 채집수첩에 기록 남기기",10,0,16968,1104,1,1,202,460,0,0,0,0,0,0,0,45,1
1732,34,"강태공이 되는 길: 13단계","터주 156종류 낚기",20,0,0,1102,1,1,267,156,0,0,0,0,0,0,0,82,1
1733,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,44,"아유나르트 가 탐사 임무: 1단계","디아뎀 제도 탐사 임무를 처음으로 완료",5,0,0,2806,1,1,544,1,0,0,0,0,0,0,0,0,1
1735,44,"아유나르트 가 탐사 임무: 2단계","디아뎀 제도 탐사 임무 10회 완료",5,0,0,2806,1,1,544,10,0,0,0,0,0,0,0,0,1
1736,44,"아유나르트 가 탐사 임무: 3단계","디아뎀 제도 탐사 임무 30회 완료",10,0,0,2806,1,1,544,30,0,0,0,0,0,0,0,0,1
1737,44,"아유나르트 가 탐사 임무: 4단계","디아뎀 제도 탐사 임무 100회 완료",20,0,0,2806,1,1,544,100,0,0,0,0,0,0,0,0,1
1738,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,44,"디아뎀 제도의 모험가: 1단계","디아뎀 제도에서 돌발 임무 30회 완료",5,0,0,2713,1,1,546,30,0,0,0,0,0,0,0,0,1
1744,44,"디아뎀 제도의 모험가: 2단계","디아뎀 제도에서 돌발 임무 100회 완료",5,0,0,2713,1,1,546,100,0,0,0,0,0,0,0,0,1
1745,44,"디아뎀 제도의 모험가: 3단계","디아뎀 제도에서 돌발 임무 300회 완료",10,0,0,2713,1,1,546,300,0,0,0,0,0,0,0,0,1
1746,44,"표류 유적을 제패한 자","디아뎀 제도의 표류 유적에서 임무 완료",10,0,0,317,1,1,547,1,0,0,0,0,0,0,0,0,1
1747,5,"묵직한 한 방: 1단계","더 피스트에서 처음으로 적 처치",5,0,0,254,1,1,548,1,0,0,0,0,0,0,0,0,1
1748,5,"묵직한 한 방: 2단계","더 피스트에서 적 100명 처치",5,345,0,254,1,1,548,100,0,0,0,0,0,0,0,0,1
1749,5,"묵직한 한 방: 3단계","더 피스트에서 적 300명 처치",5,0,17533,254,1,1,548,300,0,0,0,0,0,0,0,0,1
1750,5,"묵직한 한 방: 4단계","더 피스트에서 적 1,000명 처치",10,0,0,254,1,1,548,1000,0,0,0,0,0,0,0,0,1
1751,5,"묵직한 한 방: 5단계","더 피스트에서 적 5,000명 처치",20,346,0,254,1,1,548,5000,0,0,0,0,0,0,0,0,1
1752,5,"지원가: 1단계","더 피스트에서 처음으로 도움",5,0,0,618,1,1,549,1,0,0,0,0,0,0,0,0,1
1753,5,"지원가: 2단계","더 피스트에서 총 100회 도움",5,347,0,618,1,1,549,100,0,0,0,0,0,0,0,0,1
1754,5,"지원가: 3단계","더 피스트에서 총 300회 도움",5,0,17534,618,1,1,549,300,0,0,0,0,0,0,0,0,1
1755,5,"지원가: 4단계","더 피스트에서 총 1,000회 도움",10,0,0,618,1,1,549,1000,0,0,0,0,0,0,0,0,1
1756,5,"지원가: 5단계","더 피스트에서 총 5,000회 도움",20,348,0,618,1,1,549,5000,0,0,0,0,0,0,0,0,1
1757,19,"지키는 자","검은 옷의 법사로부터 모든 칭호 획득",20,325,0,40248,1,1,550,1,0,0,0,0,0,0,0,260,1
1758,19,"금랑","금랑 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 아랑검을 착용하고 검은 옷의 법사와 대화",10,326,0,30555,1,1,551,1,0,0,0,0,0,0,0,261,1
1759,19,"칠흑","칠흑 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 칠흑참을 착용하고 검은 옷의 법사와 대화",10,328,0,31528,1,1,553,1,0,0,0,0,0,0,0,263,1
1760,19,"암흑","암흑 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 염라참광검을 착용하고 검은 옷의 법사와 대화",10,336,0,34281,1,1,561,1,0,0,0,0,0,0,0,271,1
1761,19,"백야","백야 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 백야창을 착용하고 검은 옷의 법사와 대화",10,329,0,31928,1,1,554,1,0,0,0,0,0,0,0,264,1
1762,19,"마계투사의 권법","마계투사 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 마계권을 착용하고 검은 옷의 법사와 대화",10,327,0,31121,1,1,552,1,0,0,0,0,0,0,0,262,1
1763,19,"은랑","은랑 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 은랑검을 착용하고 검은 옷의 법사와 대화",10,333,0,33907,1,1,558,1,0,0,0,0,0,0,0,266,1
1764,19,"마계궁사의 화살","마계궁사 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 마계궁을 착용하고 검은 옷의 법사와 대화",10,330,0,32320,1,1,555,1,0,0,0,0,0,0,0,265,1
1765,19,"마계궁사의 총탄","마계궁사 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 마계총을 착용하고 검은 옷의 법사와 대화",10,337,0,34681,1,1,562,1,0,0,0,0,0,0,0,272,1
1766,19,"마계법사의 어둠","마계법사 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 마도필을 착용하고 검은 옷의 법사와 대화",10,331,0,33071,1,1,556,1,0,0,0,0,0,0,0,268,1
1767,19,"마계법사의 부름","마계법사 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 마도책을 착용하고 검은 옷의 법사와 대화",10,334,0,33570,1,1,559,1,0,0,0,0,0,0,0,269,1
1768,19,"마계도사의 빛","마계도사 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 마도봉을 착용하고 검은 옷의 법사와 대화",10,332,0,32703,1,1,557,1,0,0,0,0,0,0,0,267,1
1769,19,"마계도사의 전술","마계도사 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 마계책을 착용하고 검은 옷의 법사와 대화",10,335,0,33571,1,1,560,1,0,0,0,0,0,0,0,270,1
1770,19,"마계도사의 별","마계도사 장비 머리, 몸통, 손, 다리, 발 다섯 부위와 마도천구의를 착용하고 검은 옷의 법사와 대화",10,338,0,34880,1,1,563,1,0,0,0,0,0,0,0,273,1
1771,5,"고우텐","검은 옷의 법사가 준 칭호를 설정하고 더 피스트에서 30회 승리",10,0,16565,266,1,1,564,30,0,0,0,0,0,0,0,0,1
1772,6,"깅가","검은 옷의 법사가 준 칭호를 설정하고 전장 및 경쟁의 날개에서 총 10회 승리",10,0,16566,266,1,1,565,10,0,0,0,0,0,0,0,66,1
1773,1,"라이고","검은 옷의 법사가 준 칭호를 설정하고 더 피스트, 전장, 경쟁의 날개에서 총 60회 승리",20,0,16567,266,1,1,566,60,0,0,0,0,0,0,0,90,1
1774,11,"시로 알리아포: 1단계","시로 알리아포의 신뢰도 1단계 달성",5,0,0,25507,1,1,545,1,0,0,0,0,0,0,0,181,1
1775,11,"시로 알리아포: 2단계","시로 알리아포의 신뢰도 2단계 달성",5,0,0,25507,1,1,545,2,0,0,0,0,0,0,0,182,1
1776,11,"시로 알리아포: 3단계","시로 알리아포의 신뢰도 3단계 달성",5,0,0,25507,1,1,545,3,0,0,0,0,0,0,0,183,1
1777,11,"시로 알리아포: 4단계","시로 알리아포의 신뢰도 4단계 달성",5,0,0,25507,1,1,545,4,0,0,0,0,0,0,0,184,1
1778,11,"시로 알리아포: 5단계","시로 알리아포의 신뢰도 5단계 달성",10,349,0,25507,1,1,545,5,0,0,0,0,0,0,0,185,1
1779,22,"시로 알리아포의 단골: 1단계","시로 알리아포에게 소장품 36회 납품",5,0,0,28204,1,1,567,36,0,0,0,0,0,0,0,31,1
1780,22,"시로 알리아포의 단골: 2단계","시로 알리아포에게 소장품 48회 납품",5,0,0,28204,1,1,567,48,0,0,0,0,0,0,0,32,1
1781,22,"시로 알리아포의 단골: 3단계","시로 알리아포에게 소장품 60회 납품",5,0,0,28204,1,1,567,60,0,0,0,0,0,0,0,33,1
1782,22,"시로 알리아포의 단골: 4단계","시로 알리아포에게 소장품 90회 납품",5,0,0,28204,1,1,567,90,0,0,0,0,0,0,0,34,1
1783,22,"시로 알리아포의 단골: 5단계","시로 알리아포에게 소장품 120회 납품",5,0,0,28204,1,1,567,120,0,0,0,0,0,0,0,35,1
1784,22,"시로 알리아포의 단골: 6단계","시로 알리아포에게 소장품 150회 납품",10,350,0,28204,1,1,567,150,0,0,0,0,0,0,0,36,1
1785,38,"보물 발견!","퀘스트 '늘여름 섬의 보물과 불꽃축제' 완료",10,0,0,42538,1,6,68496,0,0,0,0,0,0,0,0,77,1
1786,38,"4주년 고맙습니다!","퀘스트 '신생제와 마법의 미궁' 완료",10,0,0,26107,1,6,68497,0,0,0,0,0,0,0,0,78,1
1787,35,"대양으로 출정하다","주요 퀘스트 '대양으로 출정하다' 완료",20,351,0,26002,1,6,68005,0,0,0,0,0,0,0,0,48,1
1788,35,"재회와 여행","주요 퀘스트 '재회와 여행' 완료",20,352,0,26002,1,6,68012,0,0,0,0,0,0,0,0,49,1
1789,35,"잔잔한 한 때","주요 퀘스트 '잔잔한 한 때' 완료",20,353,0,26002,1,6,68026,0,0,0,0,0,0,0,0,50,1
1790,35,"한 걸음 내딛다","주요 퀘스트 '한 걸음 내딛다' 완료",20,354,0,26002,1,6,68035,0,0,0,0,0,0,0,0,51,1
1791,35,"그 붉음에 기원을 담아","주요 퀘스트 '그 붉음에 기원을 담아' 완료",20,355,0,26002,1,6,68053,0,0,0,0,0,0,0,0,52,1
1792,35,"이별과 귀환","주요 퀘스트 '이별과 귀환' 완료",20,356,0,26002,1,6,68062,0,0,0,0,0,0,0,0,53,1
1793,35,"주먹을 맞대다","주요 퀘스트 '주먹을 맞대다' 완료",20,357,0,26002,1,6,68083,0,0,0,0,0,0,0,0,54,1
1794,35,"홍련의 해방자","주요 퀘스트 '홍련의 해방자' 완료",20,358,0,26002,1,6,68089,0,0,0,0,0,0,0,0,55,1
1795,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,35,"피험세계 델타","퀘스트 '현상 규명' 완료",10,359,0,26002,1,6,68469,0,0,0,0,0,0,0,0,227,1
1797,35,"자유의 기사","퀘스트 '더 높은 검술의 경지로' 완료",5,360,0,26003,2,6,68111,0,0,0,0,0,0,0,0,323,1
1798,35,"부흥의 투사","퀘스트 '소중한 것을 지키는 힘' 완료",5,361,0,26004,2,6,67966,0,0,0,0,0,0,0,0,343,1
1799,35,"순애의 전사","퀘스트 '불타올라라, 산골짜기!' 완료",5,362,0,26005,2,6,68440,0,0,0,0,0,0,0,0,363,1
1800,35,"붉은 용기사","퀘스트 '붉은 용기사' 완료",5,363,0,26006,2,6,68450,0,0,0,0,0,0,0,0,383,1
1801,35,"단풍잎의 음유시인","퀘스트 '신념이 담긴 노래' 완료",5,364,0,26007,2,6,68430,0,0,0,0,0,0,0,0,403,1
1802,35,"수호의 마도사","퀘스트 '뿔의 아이의 보물' 완료",5,365,0,26008,2,6,67954,0,0,0,0,0,0,0,0,443,1
1803,35,"마석의 마도사","퀘스트 '기억이 부탁한 미래' 완료",5,366,0,26009,2,6,68128,0,0,0,0,0,0,0,0,463,1
1804,35,"최강의 소환사","퀘스트 '소환사의 사명' 완료",5,367,0,26010,2,6,68165,0,0,0,0,0,0,0,0,483,1
1805,35,"계승의 학자","퀘스트 '시간을 뛰어넘은 염원' 완료",5,368,0,26011,2,6,68463,0,0,0,0,0,0,0,0,503,1
1806,35,"서방의 닌자","퀘스트 '그림자 인법첩' 완료",5,369,0,26037,2,6,68488,0,0,0,0,0,0,0,0,423,1
1807,35,"안개의 암흑기사","퀘스트 '앞으로 한 번, 너와 만날 수 있다면' 완료",5,370,0,26040,2,6,68455,0,0,0,0,0,0,0,0,523,1
1808,35,"총사들의 기공사","퀘스트 '총사와 기사' 완료",5,371,0,26042,2,6,68445,0,0,0,0,0,0,0,0,543,1
