Index,0 [0x7][0x4],1 [0x5][0x70],2 [0x3][0x72],3 [0x6][0xc],4 [0x7][0x8],5 [0x0][0x0],6 [0x6][0x10],7 [0x6][0x14],8 [0x6][0x18],9 [0x6][0x1c],10 [0x6][0x20],11 [0x6][0x24],12 [0x6][0x28],13 [0x6][0x2c],14 [0x6][0x30],15 [0x6][0x34],16 [0x6][0x38],17 [0x6][0x3c],18 [0x6][0x40],19 [0x6][0x44],20 [0x6][0x48],21 [0x6][0x4c],22 [0x6][0x50],23 [0x6][0x54],24 [0x6][0x58],25 [0x6][0x5c],26 [0x6][0x60],27 [0x6][0x64],28 [0x6][0x68],29 [0x6][0x6c]
4162,389,5,0,62507,42,"조달 의뢰: 광산 노동자를 위한 덧바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,390,5,0,62507,42,"제작 의뢰: 목동을 위한 튜닉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,391,5,0,62507,42,"제작 의뢰: 사제를 위한 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,392,5,0,62507,51,"조달 의뢰: 초보 모험가를 위한 누비옷",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,393,10,0,62507,51,"제작 의뢰: 선물용 밀짚모자",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,394,10,0,62507,51,"제작 의뢰: 광부를 위한 스카프",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,395,10,0,62507,42,"조달 의뢰: 교역상인을 위한 터번",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,396,10,0,62507,42,"제작 의뢰: 기술자에게 줄 손보호구",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,397,10,0,62507,42,"제작 의뢰: 수출용 장갑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,398,10,0,62507,51,"조달 의뢰: 그리다니아에서 팔 밀짚모자",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,399,15,0,62507,51,"제작 의뢰: 그리다니아에서 팔 튜닉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,400,15,0,62507,51,"제작 의뢰: 그리다니아에서 팔 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,401,15,0,62507,44,"조달 의뢰: 부장품으로 쓸 쿠르타",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,402,15,0,62507,44,"제작 의뢰: 장기 여행용 긴바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,403,15,0,62507,44,"제작 의뢰: 장인을 위한 장갑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,404,15,0,62507,51,"조달 의뢰: 광부를 위한 겹셔츠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,405,20,0,62507,51,"제작 의뢰: 상인을 위한 장식띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,406,20,0,62507,51,"대량 의뢰: 장인을 위한 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,407,20,0,62507,56,"조달 의뢰: 의용병에게 줄 옷",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,408,20,0,62507,56,"제작 의뢰: 답례용 장갑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4182,409,20,0,62507,56,"대량 의뢰: 벌채 작업용 두건",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,410,20,0,62507,56,"제작 의뢰: 방어벽 공사용 작업복",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,411,25,0,62507,51,"제작 의뢰: 뱃사람을 위한 셔츠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,412,25,0,62507,56,"조달 의뢰: 답례용 작업모",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,413,25,0,62507,51,"대량 의뢰: 유행하는 우단 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,414,25,0,62507,56,"제작 의뢰: 의용병에게 줄 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188,415,25,0,62507,56,"제작 의뢰: 답례용 작업모",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,416,25,0,62507,56,"대량 의뢰: 채집 작업용 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190,417,30,0,62507,32,"조달 의뢰: 아기 고양이를 위한 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,418,30,0,62507,51,"제작 의뢰: 우단 반로브",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,419,30,0,62507,51,"대량 의뢰: 유행하는 우단 장갑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,420,30,0,62507,32,"제작 의뢰: 앞으로 유행할 장갑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,421,30,0,62507,32,"제작 의뢰: 만찬회용 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,422,30,0,62507,32,"대량 의뢰: 호위용 신발",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,423,35,0,62507,63,"조달 의뢰: 망원경 기술자용 작업모",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,424,35,0,62507,51,"제작 의뢰: 검술사를 위한 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,425,35,0,62507,51,"대량 의뢰: 무난한 수출용 모자",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,426,35,0,62507,63,"제작 의뢰: 아마포 소재 작업복",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,427,35,0,62507,63,"제작 의뢰: 방한용 수도복",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,428,35,0,62507,63,"대량 의뢰: 기병단을 위한 쫄바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,429,40,0,62507,63,"조달 의뢰: 지원요원을 위한 덧바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,430,40,0,62507,51,"제작 의뢰: 초코보 운수 직원용 작업복",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4204,431,40,0,62507,51,"대량 의뢰: 하인용 제복 모자",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,432,40,0,62507,63,"제작 의뢰: 짐꾼을 위한 튜닉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,433,40,0,62507,63,"제작 의뢰: 신전기사용 방한복",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,434,40,0,62507,63,"대량 의뢰: 잘 팔리는 챙모자",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,435,45,0,62507,67,"조달 의뢰: 발굴 작업원용 작업바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,436,45,0,62507,51,"제작 의뢰: 도사용 챙모자",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,437,45,0,62507,51,"대량 의뢰: 전속 요리사가 입을 옷",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,438,45,0,62507,67,"제작 의뢰: 숙련된 모험가를 위한 튜닉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,439,45,0,62507,67,"제작 의뢰: 박물학자용 로브",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,440,45,0,62507,67,"대량 의뢰: 발굴 작업원용 작업모",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,1088,50,0,62507,62,"제작 의뢰: 깃발을 만드는 재료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,1089,50,0,62507,62,"제작 의뢰: 성도 방위대의 허리띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,1090,50,0,62507,62,"대량 의뢰: 치료사용 리본",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,1091,50,0,62507,62,"대규모 제작 의뢰: 깃발을 만드는 재료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4218,1092,50,0,62507,62,"대규모 제작 의뢰: 성도 방위대의 허리띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,1093,50,0,62507,62,"대규모 대량 의뢰: 치료사용 리본",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,1094,52,0,62507,62,"제작 의뢰: 격투 훈련용 도복",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,1095,52,0,62507,62,"제작 의뢰: 이단심문관용 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,1096,52,0,62507,62,"대량 의뢰: 목수에게 선물할 허리띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,1097,52,0,62507,62,"대규모 제작 의뢰: 격투 훈련용 도복",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,1098,52,0,62507,62,"대규모 제작 의뢰: 이단심문관용 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,1099,52,0,62507,62,"대규모 대량 의뢰: 목수에게 선물할 허리띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,1100,54,0,62507,62,"제작 의뢰: 마도사용 로브",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,1101,54,0,62507,62,"제작 의뢰: 목수 증원용 머릿수건",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,1102,54,0,62507,62,"대량 의뢰: 실기 시험용 장갑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,1103,54,0,62507,62,"대규모 제작 의뢰: 마도사용 로브",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,1104,54,0,62507,62,"대규모 제작 의뢰: 목수 증원용 머릿수건",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,1105,54,0,62507,62,"대규모 대량 의뢰: 실기 시험용 장갑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,1106,56,0,62507,62,"제작 의뢰: 마법 훈련용 허리띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,1107,56,0,62507,62,"제작 의뢰: 투망용 명주실",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,1108,56,0,62507,62,"대량 의뢰: 의용 궁병이 쓸 조끼",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,1109,56,0,62507,62,"대규모 제작 의뢰: 마법 훈련용 허리띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,1110,56,0,62507,62,"대규모 제작 의뢰: 투망용 명주실",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,1111,56,0,62507,62,"대규모 대량 의뢰: 의용 궁병이 쓸 조끼",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,1112,58,0,62507,62,"제작 의뢰: 용사를 감싸는 펠트",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,1113,58,0,62507,62,"제작 의뢰: 늙은 나무꾼에게 줄 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,1114,58,0,62507,62,"대량 의뢰: 신입 치료사용 허리띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,1115,58,0,62507,62,"대규모 제작 의뢰: 용사를 감싸는 펠트",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,1116,58,0,62507,62,"대규모 제작 의뢰: 늙은 나무꾼에게 줄 바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,1117,58,0,62507,62,"대규모 대량 의뢰: 신입 치료사용 허리띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,1328,60,0,62507,2404,"제작 의뢰: 외국의 '치마바지'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,1329,60,0,62507,2404,"제작 의뢰: 짐꾼에게 보내는 작업복",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,1330,60,0,62507,2404,"대량 의뢰: 단역용 의상",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,1331,62,0,62507,2404,"제작 의뢰: 조연용 속바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,1332,62,0,62507,2404,"제작 의뢰: 이국 장인의 홍옥 무명천",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,1333,62,0,62507,2404,"대량 의뢰: 이국식 '무릎바지'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,1334,64,0,62507,2404,"제작 의뢰: 이국식 '튜닉'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,1335,64,0,62507,2404,"제작 의뢰: 멋진 치마바지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,1336,64,0,62507,2404,"대량 의뢰: 칡오락 재고 확보",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,1337,66,0,62507,2404,"제작 의뢰: 멋진 긴 장식띠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,1338,66,0,62507,2404,"제작 의뢰: 원수 역할용 두건",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,1339,66,0,62507,2404,"대량 의뢰: 이국식 '보호덧옷'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,1340,68,0,62507,2404,"제작 의뢰: 멋진 터번",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,1341,68,0,62507,2404,"제작 의뢰: 원수 역할용 예비 의상",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,1342,68,0,62507,2404,"대량 의뢰: 이국식 '앞치마'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,321,1,0,62508,51,"제작 의뢰: 독약을 만드는 재료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,322,1,0,62508,51,"제작 의뢰: 유행하는 마법서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,323,1,0,62508,42,"조달 의뢰: 식물 성장 촉진제",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,324,1,0,62508,42,"제작 의뢰: 무기 제조용 아교",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,325,1,0,62508,42,"제작 의뢰: 행상인의 필수품",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,326,1,0,62508,51,"조달 의뢰: 초보자용 환술도구",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,327,5,0,62508,51,"제작 의뢰: 모래 먼지 대책용 안약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,328,5,0,62508,51,"제작 의뢰: 사모님을 위한 음료수",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,329,5,0,62508,42,"조달 의뢰: 초보자용 개량 환술도구",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,330,5,0,62508,42,"제작 의뢰: 완충재용 고무",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,331,5,0,62508,42,"제작 의뢰: 양초용 밀랍",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,332,5,0,62508,51,"조달 의뢰: 유행하는 비술서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,333,10,0,62508,51,"제작 의뢰: 신규 사업용 마법봉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,334,10,0,62508,51,"제작 의뢰: 주술사 길드를 위한 에테르",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,335,10,0,62508,42,"조달 의뢰: 사내 연수용 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,336,10,0,62508,42,"제작 의뢰: 짐꾼을 위한 상비약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,337,10,0,62508,42,"제작 의뢰: 새로운 농법용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,338,10,0,62508,51,"조달 의뢰: 새로운 거주지용 기와",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,339,15,0,62508,51,"제작 의뢰: 모험가를 위한 물푸레나무 마법봉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,340,15,0,62508,51,"제작 의뢰: 마도서 재고 확보",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,341,15,0,62508,44,"조달 의뢰: 탄식하는 자를 위한 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,342,15,0,62508,44,"제작 의뢰: 고인에게 바치는 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,343,15,0,62508,44,"제작 의뢰: 슬퍼하는 자를 위한 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,344,15,0,62508,51,"조달 의뢰: 무술가용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,345,20,0,62508,51,"제작 의뢰: 야성미 넘치는 지팡이",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,346,20,0,62508,51,"대량 의뢰: 약학원생이 바라는 물건",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,347,20,0,62508,56,"조달 의뢰: 연락문서용 잉크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,348,20,0,62508,56,"제작 의뢰: 의용병용 독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,349,20,0,62508,56,"대량 의뢰: 의용병용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,350,20,0,62508,56,"제작 의뢰: 마법사 대책용 독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,351,25,0,62508,51,"제작 의뢰: 마법 인형에 칠 기름",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,352,25,0,62508,56,"조달 의뢰: 창문에 끼울 유리판",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,353,25,0,62508,51,"대량 의뢰: 중급 비술사를 위한 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,354,25,0,62508,56,"제작 의뢰: 도사에게 바치는 환술도구",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,355,25,0,62508,56,"제작 의뢰: 연구용 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,356,25,0,62508,56,"대량 의뢰: 마을 비축약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,357,30,0,62508,32,"조달 의뢰: 긴급 군용약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,358,30,0,62508,51,"제작 의뢰: 수출용 묘약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,359,30,0,62508,51,"대량 의뢰: 대량의 뿔아교",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,360,30,0,62508,32,"제작 의뢰: 계약서용 잉크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,361,30,0,62508,32,"제작 의뢰: 예술 감상용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,362,30,0,62508,32,"대량 의뢰: 경관 유지용 성장 촉진제",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,363,35,0,62508,63,"조달 의뢰: 이단심문관용 마법봉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,364,35,0,62508,51,"제작 의뢰: 도박용 독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,365,35,0,62508,51,"대량 의뢰: 인기 상품 맹독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,366,35,0,62508,63,"제작 의뢰: 점성대를 위한 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,367,35,0,62508,63,"제작 의뢰: 불면증 해결책",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,368,35,0,62508,63,"대량 의뢰: 이단심문관용 마비약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,369,40,0,62508,63,"조달 의뢰: 기병단을 위한 군용약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,370,40,0,62508,51,"제작 의뢰: 권양기용 윤활유",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,371,40,0,62508,51,"대량 의뢰: 수출용 각성제",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,372,40,0,62508,63,"제작 의뢰: 이단 기록용 잉크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,373,40,0,62508,63,"제작 의뢰: 새로운 전술 검증 재료",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,374,40,0,62508,63,"대량 의뢰: 녹 방지용 라놀린",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,375,45,0,62508,67,"조달 의뢰: 호신용 수면약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,376,45,0,62508,51,"제작 의뢰: 수출용 금침",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,377,45,0,62508,51,"대량 의뢰: 부유층을 위한 활력의 약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,378,45,0,62508,67,"제작 의뢰: 푹 잠드는 침묵약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,379,45,0,62508,67,"제작 의뢰: 함정용 극독약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,380,45,0,62508,67,"대량 의뢰: 발굴 작업원용 연금약",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,1058,50,0,62508,62,"제작 의뢰: 공식 문서용 잉크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,1059,50,0,62508,62,"제작 의뢰: 전술 연구용 마도서",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,1060,50,0,62508,62,"대량 의뢰: 보수 정비용 검정아교",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,1061,50,0,62508,62,"대규모 제작 의뢰: 공식 문서용 잉크",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
